Energy,Futures,NYMEX,Singapore Jet Kerosene (Platts) vs. Gasoil (Platts) Futures,RKA,RF,Outright,No,0.001,$1.00 ,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Mogas 92 Unleaded (Platts) BALMO Futures,A1P,RF,Outright,No,0.001,$1.00 ,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Mogas 92 Unleaded (Platts) Brent Crack Spread Futures,D1N,RF,Outright,No,0.001,$1.00 ,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Mogas 92 Unleaded (Platts) Dubai Crack Spread Futures,1NA,JR,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,Singapore Mogas 92 Unleaded (Platts) Futures ,N1B,PT,Outright,No,0.001,$1.00 ,F,,,,100%,,,,1.000,0.500,1.000,3.000,No,999,30,1,80,382,1.000
Energy,Futures,NYMEX,Singapore Mogas 95 Unleaded (Platts) BALMO Futures,W0,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Mogas 95 Unleaded (Platts) Futures,AV0,RF,Outright,No,0.001,$1.00 ,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Mogas 95 Unleaded vs. Singapore Mogas 92 Unleaded Spread (Platts) Futures,SMU,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Mogas 97 Unleaded (Platts) BALMO Futures,YNO,PT,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Mogas 97 Unleaded (Platts) Futures,X0,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Naphtha (Platts) BALMO Futures,ZKU,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Naphtha (Platts) Futures,ASP,RF,Outright,No,0.001,$1.00 ,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Singapore Gasoil (Platts) Dubai (Platts) Crack Spread Futures,GDL,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Gulf Coast ULSD (Argus) Calendar Futures,AJ,CP,Outright,No,0.0001,$4.20,F,,,,100%,,,,0.0001,0.0001,0.0001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,Soybean Oil - NY Harbor ULSD Spread  Financial Futures,BHO,OA,Outright,No,0.0001,$4.20,F,,,,100%,,,,150,75,150,450,No,"2,999",30,1,80,382,0
Energy,Futures,NYMEX,ULSD 10ppm (Platts) Cargoes CIF MED Futures,Z6,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,ULSD 10ppm (Platts) Cargoes CIF NWE BALMO Futures,B1,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,ULSD 10ppm Cargoes CIF NWE (Platts) vs. Low Sulphur Gasoil BALMO Futures,3V,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,ULSD 10ppm (Platts) CIF MED BALMO Futures,X7,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,ULSD 10ppm CIF MED (Platts) vs. Low Sulphur Gasoil BALMO Futures,7V,CP,Outright,No,0.001,$1.00,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,ULSD 10ppm Cargoes CIF Med (Platts) vs. NY Harbor ULSD Futures,EP1,PT,Outright,No,0.001,$1.00,K,,,,100%,,,,2.000,1.000,2.000,6.000,No,999,30,1,80,382,2.000
Energy,Futures,NYMEX,ULSD 10ppm Cargoes CIF NWE (Platts) Futures,ATY,RF,Outright,No,0.001,$1.00 ,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,ULSD 10ppm Cargoes CIF NWE (Platts) vs. Low Sulphur Gasoil Futures,ATP,RF,Outright,No,0.001,$1.00 ,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Futures,NYMEX,ULSD 10ppm Cargoes CIF NWE (Platts) vs. NY Harbor ULSD Futures,EO1,PT,Outright,No,0.001,$1.00,K,,,,100%,,,,2.000,1.000,2.000,6.000,No,999,30,1,80,382,2.000
Energy,Futures,NYMEX,ULSD 10ppm CIF MED (Platts) vs. Low Sulphur Gasoil Futures,AZ7,RF,Outright,No,0.001,$1.00 ,F,,,,100%,,,,0.001,0.001,0.001,0,No,999,30,1,80,382,0
Energy,Options,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NYMEX,Biofuel,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,Options,NYMEX,Chicago Ethanol (Platts) Average Price Options,CVR,"OF, P2",,Yes,0.00025,$4.20 ,F,,,,100%,,,,Dynamic,0.0005,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,Chicago Ethanol (Platts) Calendar Spread Option - One Month,CE1,"OF, P2",,Yes,0.00025,$4.20 ,F,,,,100%,,,,Dynamic,0.0005,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,Chicago Ethanol (Platts) Calendar Spread Option - Two Month,CE2,"OF, P2",,Yes,0.00025,$4.20 ,F,,,,100%,,,,Dynamic,0.0005,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,Chicago Ethanol (Platts) Calendar Spread Option - Three Month,CE3,"OF, P2",,Yes,0.00025,$4.20 ,F,,,,100%,,,,Dynamic,0.0005,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,Chicago Ethanol (Platts) Calendar Spread Option - Six Month,CE6,"OF, P2",,Yes,0.00025,$4.20 ,F,,,,100%,,,,Dynamic,0.0005,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,Denatured Fuel Ethanol Options,OEL,"E1, E4",,Yes,0.00025,$4.20 ,F,,,,100%,,,,Dynamic,0.0005,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,NY Ethanol (Platts) Average Price Options,NVP,"PC, EX",,No,0.0001,$4.20,F,,,,100%,,,,Dynamic,0.0002,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,Ethanol T2 FOB Rdam Including Duty (Platts) Average Price Options,Z1O,"PC, EX",,No,0.001,€ 0.10,F,,,,100%,,,,Dynamic,0.002,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,D4 Biodiesel RINs (OPIS) vs. D6 Ethanol RINs (OPIS) Average Price Option,R46,"EF, EX",,No,0.0001 per RIN,$5.00 ,F,,,,100%,,,,Dynamic,0.002,Dynamic,,,"2,999",36,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,Options,NYMEX,Brent Calendar Spread (1 Month) Options,AA,"OT, 1Z",,Yes,0.01,$10.00,F,,, ,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Calendar Spread (2 Month) Options,AB,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Calendar Spread (3 Month) Options,AC,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Calendar Spread (6 Month) Options,AM,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Calendar Spread (12 Month) Options,AZ,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Average Price Options ,BA,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Financial Options,BE,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"1,999",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Futures-Style Margin Options,BZO,"PR, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"1,999",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Last Day Financial (European) Weekly Options,"BW1,BW2,
BW3,BW4,
BW5","OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"1,999",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Last Day Financial Calendar Spread (1 Month) Options,9C,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"1,999",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Last Day Financial Calendar Spread (12 Month) Options,9Y,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"1,999",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Last Day Financial Calendar Spread (2 Month) Options,9B,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"1,999",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Last Day Financial Calendar Spread (3 Month) Options,9D,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Last Day Financial Calendar Spread (6 Month) Options,9L,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"1,999",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Crude Oil Options ,OSX,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"1,999",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Options on Calendar Futures Strip,BPC,"OT, 1Z",,Yes,0.01,$120.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Brent Options on Quarterly Futures Strip,BQP,"OT, 1Z",,Yes,0.01,$30.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Options,LO,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Monday Weekly Options,"ML1,ML2,ML3,
ML4,ML5","LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Tuesday Weekly Options,"NL1,NL2,NL3,
NL4,NL5","LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Wednesday Weekly Options,"WL1,WL2,WL3,
WL4,WL5","LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Thursday Weekly Options,"XL1,XL2,XL3,
XL4,XL5","LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Friday Weekly Options,"LO1,LO2, LO3,
LO4,LO5","LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil 1 Year MidCurve Options,LM1,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil 2 Year MidCurve Options,LM2,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil 3 Year MidCurve Options,LM3,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil 4 year MidCurve Options,LM4,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil 5 Year MidCurve Options,LM5,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Financial Calendar Spread (1 Month) Options,B7A,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Financial Calendar Spread (2 Month) Options,7B,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Financial Calendar Spread (3 Month) Options,7C,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Financial Calendar Spread (6 Month) Options,7M,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Financial Calendar Spread (12 Month) Options,7Z,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Option on Calendar Futures Strip Options,A6F,"LO, 1N",,Yes,0.01,$120.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Option Semi-Annual Strip Options,6Y,"LO, 1N",,Yes,0.01,$60.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Crude Oil Option on Quarterly Futures Strip Options,A6E,"LO, 1N",,Yes,0.01,$30.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Daily Brent Crude Oil Options ,ODB,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Daily Crude Oil Calendar Spread (1 Month) Options,DNM,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Daily Crude Oil Options,ICD,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,Dated Brent (Platts) Average Price Options,DBP,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,Dubai Crude Oil (Platts) Average Price Options,AAH,"XZ, 1X",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,Light Sweet Crude Oil European Financial Options,LCE,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,LLS (Argus) vs. WTI Crude Oil Average Price Option,WJO,"EF, EX",,No,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,LLS (Argus) Crude Oil Average Price Option,XAO,"EF, EX",,No,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,LNG Japan/Korea Marker (Platts) Average Price Option,JKO,"EF, EX",,No,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,LNG Japan/Korea Marker (Platts) Futures-Style Margined Average Price Option,JFO,"EF, EX",,No,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,35,Note 9,56,383,
Energy,Options,NYMEX,WTI-Brent Crude Oil Spread Options,ABV,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,WTI-Brent Crude Oil Cross-Month Spread Option (One-Month),BVX,"OT, 1Z",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,499",35,Note 9,56,383,
Energy,Options,NYMEX,WTI Average Price Options,AAO,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,WTI Crude Oil Calendar Spread Options (1 Month),WAY,"LO, 1N",,Yes,0.01,$10.00,F,, ,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,WTI Crude Oil Calendar Spread Options (2 Month),WB,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,WTI Crude Oil Calendar Spread Options (3 Month),WC,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,WTI Crude Oil Calendar Spread Options (6 Month),AWM,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,WTI Crude Oil Calendar Spread Options (12 Month),AWZ,"LO, 1N",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,"2,999",35,Note 9,56,383,
Energy,Options,NYMEX,WTI vs. Dated Brent (Platts) Average Price Option,CLR,"EP,P2",,Yes,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,35,Note 9,56,387,
Energy,Options,NYMEX,Electricity,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,Options,NYMEX,CAISO SP15 EZ Gen Hub 5 MW Peak Calendar-Month Day-Ahead LMP Options,CSA,"PP, E9",,No,0.01,$0.80,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,ISO New England Day-Ahead Peak Calendar-Month 5 MW Options ,INE,"IZ, EX",,No,0.01,$0.05,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,ISO New England Mass Hub Peak LMP Options on Calendar Futures Strip,NEG,"IZ, EX",,No,0.01,$4.80,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,MISO Indiana Hub (formerly Cinergy Hub) Real-Time Peak 5 MW Calendar Strip Options ,OEA,"IZ, EX",,No,0.01,$0.60,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,MISO Indiana Hub (formerly Cinergy Hub) Real-Time Peak Calendar-Month 5 MW Options,OYA,"IZ, EX",,No,0.01,$0.05,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,NYISO Zone A 5 MW Peak Calendar-Month Day-Ahead LBMP  Options,A9T,"PP, E9",,No,0.01,$0.05,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,NYISO Zone G 5 MW Peak Calendar-Month Day-Ahead LBMP Option,A9U,"IZ, EX",,No,0.01,$0.80,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,NYISO Zone J 5 MW Peak Calendar-Month Day-Ahead LBMP  Options,9AV,"PP, E9",,No,0.01,$0.05,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM AEP Dayton Hub Peak 50 MW Calendar-Month LMP  Options,JDA,"PP, E9",,No,0.01,$8.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM AEP Dayton Hub Peak 50 MW Calendar-Month LMP Options on Calendar Futures Strip Options,AJI,"PP, E9",,No,0.01,$96.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM AEP Dayton Hub Peak Calendar-Month LMP Options,AOT,"IZ, EX",,No,0.01,$0.40,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM Western Hub Real-Time Peak 5 MW Calendar Strip Options,6OA,"ET, E9",,No,0.01,$4.80,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM JCPL Zone Peak Calendar-Month Day-Ahead LMP Options,JAC,"PP, E9",,No,0.01,$0.05,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM Northern Illinois Hub Peak 50 MW Calendar-Month LMP Options,AJN,"PP, E9",,No,0.01,$5.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM Northern Illinois Hub Peak 50 MW Calendar-Month LMP Options on Calendar Futures Strip Optionss,JHA,"PP, E9",,No,0.01,$96.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM Northern Illinois Hub Real-Time Peak Calendar-Month 5 MW Options,OUA,"IZ, EX",,No,0.01,$0.05,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM PEPCO Zone Peak Calendar-Month Day-Ahead LMP 5 MW Options,APE,"PP, E9",,No,0.01,$0.05,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM PSEG Zone Peak Calendar-Month Day-Ahead LMP 5 MW Options,ASG,"PP, E9",,No,0.01,$0.05,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM West Hub Real-Time 50 MW Off-Peak Options,NB9,"PP, E9",,No,0.01,$5.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM West Hub Real-Time 50 MW Same Day Options,Z01-Z31,"PP, E9",,No,0.01,$8.00,F, ,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM Western Hub Real-Time Peak Calendar-Month 5 MW Options ,JOA,"IZ, EX",,No,0.01,$0.05,F, ,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM Western Hub Real-Time Peak Calendar-Month 50 MW Options ,PMA,"ET, E9",,No,0.01,$0.50,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM Western Hub Real-Time Off-Peak Calendar-Month 50 MW Option on Calendar Futures Strip,6OO,"ET, E9",,No,0.01,$5.00,K,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,PJM Western Hub Real-Time Peak Average Price Option 5 MW,PRT,,,,,,,,,,,,,,,,,,,,36,,56,387,
Energy,Options,NYMEX,PJM Western Hub Day-Ahead Peak Average Price Option 5 MW,PDA,,,,,,,,,,,,,,,,,,,,36,,56,387,
Energy,Options,NYMEX,Emissions,,,,,,,,, ,,,,,,,,,,,,,,,,
Energy,Options,NYMEX,European Union Allowances (EUA) Option,ECF,"GY, GQ",,No,0.0025,$2.50,F,,,,100%,,,,Dynamic,0.005,Dynamic,,,999,19,Note 9,74,381,
Energy,Options,NYMEX,Regional Greenhouse Gas Initiative (RGGI) Options,RGX,"GY, GQ",,No,0.01,$10.00,F,,,,100%,,,,Dynamic,0.02,Dynamic,,,999,19,Note 9,74,381,
Energy,Options,NYMEX,Fertilizer,,,,,,,,, ,,,,,,,,,,,,,,,,
Energy,Options,NYMEX,Urea (Granular) FOB U.S. Gulf Options,UGO,U1,,No,0.25,$25.00,F,,,,100%,,,,Dynamic,50,Dynamic,,,999,36,Note 9,112,341,
Energy,Options,NYMEX,Freight,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,Options,NYMEX,Freight Route TC2 (Baltic) Average Price Options,TCW,"FA, FC",,No,0.0001,$0.10,F,,,,100%,,,,Dynamic,0.0002,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,Freight Route TC5 (Platts) Average Price Options,TCI,"FA, FC",,No,0.0001,$0.10,F,,,,100%,,,,Dynamic,0.0002,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,Freight Route TD3C (Baltic) Average Price Options,TDT,"FA, FC",,No,0.0001,$0.10,F,,,,100%,,,,Dynamic,0.0002,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,Freight Route Liquid Petroleum Gas (BLPG1) (Baltic) Average Price Option,FLO,"FA, FC",,No,0.001,$1.00,F,,,,100%,,,,Dynamic,0.002,Dynamic,,,999,36,Note 9,56,387,
Energy,Options,NYMEX,Natural Gas,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,Options,NYMEX,Daily Natural Gas Options ,KDB,ON. 1T,,Yes,0.001,$1.00,F,,,,100%,,,,Dynamic,0.002,Dynamic,,,"2,499",36,Note 9,56,387,
Energy,Options,NYMEX,Henry Hub Natural Gas Calendar Spread (1 month) Options,IAY,"ON, 1T",,Yes,0.001,$10.00,F,,,,100%,,,,Dynamic,0.002,Dynamic,,,"2,499",36,Note 9,56,387,
Energy,Options,NYMEX,Henry Hub Natural Gas Calendar Spread (2 month) Options,IB,"ON, 1T",,Yes,0.001,$10.00,F,,,,100%,,,,Dynamic,0.002,Dynamic,,,"2,499",36,Note 9,56,387,
Energy,Options,NYMEX,Henry Hub Natural Gas Calendar Spread (3 month) Options,AIC,"ON, 1T",,Yes,0.001,$10.00,F,,,,100%,,,,Dynamic,0.002,Dynamic,,,"2,499",36,Note 9,56,387,
